eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
nan,nan,338,2.104362e-07,0.0,8.317098,0.0,2.1686566e-09,nan,217,27776,670.5492100128904,222208
nan,nan,363,2.8127697e-06,0.0,8.317142,-1.7888302e-05,9.9436164e-08,nan,218,27904,673.3662158288062,223232
nan,nan,341,2.2327008e-06,0.0,8.31718,0.0,5.0115267e-09,nan,219,28032,676.3631861321628,224256
nan,nan,330,3.8097037e-06,0.0,8.317258,-9.4495095e-05,9.905903e-09,nan,220,28160,679.4650435196236,225280
nan,nan,352,3.7798118e-06,0.0,8.317406,-0.0002639373,8.948256e-09,nan,221,28288,682.3740888973698,226304
nan,nan,338,4.7841706e-07,0.0,8.31745,0.0,7.8258183e-10,nan,222,28416,685.4018745180219,227328
nan,nan,358,4.2153522e-07,0.0,8.317467,-1.6590084e-06,4.7736584e-09,nan,223,28544,688.255965908058,228352
nan,nan,328,3.4375944e-07,0.0,8.317488,0.0,1.0659822e-09,nan,224,28672,691.3731252597645,229376
nan,nan,367,4.9688435e-08,0.0,8.3175,0.0,3.3102332e-10,nan,225,28800,694.1588586326689,230400
nan,nan,331,1.6774678e-07,0.0,8.317509,-5.497168e-07,1.957453e-10,nan,226,28928,697.2461652373895,231424
nan,nan,320,8.2822703e-07,0.0,8.31753,-3.7976279e-06,4.129657e-09,nan,227,29056,700.4464092589915,232448
nan,nan,302,5.174065e-07,0.0,8.317537,-9.3034214e-07,9.45212e-09,nan,228,29184,703.8301311237738,233472
nan,nan,347,1.5753898e-07,0.0,8.317535,0.0,2.0856052e-09,nan,229,29312,706.7767020147294,234496
nan,nan,311,4.7731277e-07,0.0,8.317539,-3.1157106e-06,3.0699905e-09,nan,230,29440,710.0634193569422,235520
nan,nan,333,5.640138e-07,0.0,8.31756,0.0,4.5576126e-10,nan,231,29568,713.1303053945303,236544
nan,nan,367,4.132333e-07,0.0,8.317565,-2.506018e-06,2.5885332e-09,nan,232,29696,715.9197937268764,237568
nan,nan,325,9.71738e-07,0.0,8.317576,-4.014062e-06,2.082428e-08,nan,233,29824,719.0620870506391,238592
nan,nan,326,8.844382e-07,0.0,8.31761,0.0,1.8945576e-09,nan,234,29952,722.1949017718434,239616
nan,nan,337,4.7372556e-08,0.0,8.317625,0.0,2.8510605e-10,nan,235,30080,725.2284672064707,240640
nan,nan,333,8.311007e-09,0.0,8.317627,0.0,7.254655e-11,nan,236,30208,728.3035671003163,241664
nan,nan,337,1.4978971e-06,0.0,8.317635,-8.512443e-06,5.99275e-08,nan,237,30336,731.3410396799445,242688
nan,nan,341,2.3545772e-06,0.0,8.31764,-0.00017718785,4.628731e-09,nan,238,30464,734.3443561242893,243712
nan,nan,378,8.8736886e-07,0.0,8.317643,-0.00013274196,2.5600666e-09,nan,239,30592,737.047996907495,244736
nan,nan,317,5.178922e-07,0.0,8.317645,-1.1190295e-06,3.3672884e-09,nan,240,30720,740.2702815691009,245760
nan,nan,352,4.0673666e-07,0.0,8.317628,0.0,7.608367e-11,nan,241,30848,743.1722268667072,246784
nan,nan,367,3.0234364e-06,0.0,8.317606,-6.3800626e-06,8.522084e-09,nan,242,30976,745.96176477056,247808
nan,nan,327,1.0424833e-05,0.0,8.317509,-4.8534894e-06,5.881135e-09,nan,243,31104,749.0845484221354,248832
nan,nan,346,3.2816888e-06,0.0,8.317413,-8.970116e-05,7.1428543e-09,nan,244,31232,752.040043797344,249856
nan,nan,339,1.2430358e-05,0.0,8.317359,-4.593301e-05,5.2852364e-08,nan,245,31360,755.053023615852,250880
nan,nan,338,1.9372663e-05,0.0,8.317143,0.00016054751,1.2431553e-08,nan,246,31488,758.0831211544573,251904
nan,nan,327,2.2170016e-05,0.0,8.317125,-0.00010998194,3.38908e-08,nan,247,31616,761.2059859680012,252928
nan,nan,345,1.0700351e-05,0.0,8.317245,-2.644756e-06,4.747448e-09,nan,248,31744,764.1700133793056,253952
nan,nan,348,1.5270642e-05,0.0,8.317429,-6.133481e-05,5.195083e-09,nan,249,31872,767.1053519034758,254976
nan,nan,380,4.6785512e-06,0.0,8.317514,-5.953305e-06,1.0669556e-08,nan,250,32000,769.7952543124557,256000
nan,nan,344,1.7738874e-06,0.0,8.317479,8.7933164e-05,2.6270597e-09,nan,251,32128,772.7671341318637,257024
nan,nan,338,7.288139e-07,0.0,8.317433,-0.00013361493,2.6728424e-09,nan,252,32256,775.7950061270967,258048
nan,nan,342,6.783984e-06,0.0,8.317371,0.0003204401,1.2962195e-08,nan,253,32384,778.7865927163512,259072
nan,nan,364,6.1537985e-06,0.0,8.31722,0.00025976833,1.8588638e-08,nan,254,32512,781.5947745963931,260096
nan,nan,335,9.908523e-06,0.0,8.317178,-1.5863874e-05,1.4480747e-08,nan,255,32640,784.6464439863339,261120
nan,nan,350,6.885849e-06,0.0,8.317236,0.004496691,1.9282249e-08,nan,256,32768,787.5698658637702,262144
nan,nan,315,2.860706e-06,0.0,8.317317,-3.5394587e-06,5.7755836e-09,nan,257,32896,790.8188763121143,263168
nan,nan,318,1.8883737e-06,0.0,8.317428,-9.0484806e-05,3.1890615e-09,nan,258,33024,794.0299627212808,264192
nan,nan,307,1.542267e-06,0.0,8.3174715,-4.1697494e-06,2.8408872e-08,nan,259,33152,797.3625499745831,265216
nan,nan,316,3.7194986e-06,0.0,8.317417,4.058873e-05,6.025277e-09,nan,260,33280,800.6017596889287,266240
nan,nan,342,1.4832661e-06,0.0,8.317325,4.4587283e-05,1.1396796e-09,nan,261,33408,803.5882471669465,267264
nan,nan,352,1.0737829e-06,0.0,8.317309,2.0030322e-05,1.9602935e-09,nan,262,33536,806.4972141878679,268288
nan,nan,346,1.7204638e-06,0.0,8.317335,-2.7467358e-06,5.0070947e-09,nan,263,33664,809.4489350076765,269312
nan,nan,342,3.3321862e-06,0.0,8.317328,-3.033454e-05,1.3181271e-08,nan,264,33792,812.4408671213314,270336
nan,nan,339,3.177941e-06,0.0,8.31729,-1.6933782e-06,8.9285396e-10,nan,265,33920,815.4598979176953,271360
nan,nan,342,2.5818663e-06,0.0,8.31721,-7.0780115e-06,7.044012e-09,nan,266,34048,818.4509828248993,272384
nan,nan,306,2.3254038e-06,0.0,8.317098,0.0,2.8913754e-09,nan,267,34176,821.7888596644625,273408
nan,nan,340,1.4813313e-06,0.0,8.317061,-4.8795573e-06,2.9597256e-09,nan,268,34304,824.7936436505988,274432
nan,nan,326,2.0007374e-06,0.0,8.3170395,-1.0717886e-06,2.081074e-09,nan,269,34432,827.9277745140716,275456
nan,nan,338,4.662876e-06,0.0,8.317186,-5.781165e-06,9.798029e-09,nan,270,34560,830.9530137507245,276480
nan,nan,346,1.1608187e-06,0.0,8.317297,-0.00017561806,1.2157647e-08,nan,271,34688,833.9068452864885,277504
nan,nan,314,1.0503924e-06,0.0,8.317259,-2.7367532e-06,7.801935e-09,nan,272,34816,837.1592310164124,278528
nan,nan,335,1.1512237e-06,0.0,8.317197,-1.5450769e-06,2.7445604e-09,nan,273,34944,840.2080108011141,279552
nan,nan,318,1.2311335e-06,0.0,8.317158,8.705375e-05,3.3996042e-09,nan,274,35072,843.4284792933613,280576
nan,nan,310,5.963634e-07,0.0,8.317173,4.3380984e-05,2.7476619e-09,nan,275,35200,846.7224179422483,281600
nan,nan,303,7.047869e-07,0.0,8.317209,-7.176932e-07,1.5538675e-09,nan,276,35328,850.0943853203207,282624
nan,nan,336,3.8686804e-07,0.0,8.317247,0.0,2.3512614e-10,nan,277,35456,853.1384313777089,283648
nan,nan,364,3.62884e-07,0.0,8.317273,-7.7091136e-07,1.2849113e-09,nan,278,35584,855.945053790696,284672
nan,nan,324,2.1294156e-07,0.0,8.317277,0.0,2.261278e-10,nan,279,35712,859.1009793533012,285696
nan,nan,317,2.5164893e-06,0.0,8.317303,-9.0521535e-06,1.3243179e-08,nan,280,35840,862.3292164979503,286720
nan,nan,341,4.665517e-06,0.0,8.317311,-3.5589792e-06,3.3186376e-10,nan,281,35968,865.3282759478316,287744
nan,nan,319,1.7220295e-06,0.0,8.317315,-2.478815e-06,1.1013171e-09,nan,282,36096,868.530838387087,288768
nan,nan,350,9.1134774e-07,0.0,8.317321,-1.4065527e-06,1.2416498e-09,nan,283,36224,871.4493839107454,289792
nan,nan,341,6.4194376e-07,0.0,8.317322,-1.069172e-06,1.5174011e-09,nan,284,36352,874.4515354027972,290816
nan,nan,337,5.156414e-06,0.0,8.317401,-9.288611e-06,1.2941014e-08,nan,285,36480,877.4818576164544,291840
nan,nan,328,2.140761e-06,0.0,8.317496,0.0,2.8888016e-09,nan,286,36608,880.5985426800326,292864
nan,nan,358,3.1093873e-07,0.0,8.317519,-0.00013211681,9.45503e-09,nan,287,36736,883.4553692182526,293888
nan,nan,339,8.143592e-07,0.0,8.317511,-1.5908208e-06,2.5250968e-09,nan,288,36864,886.4750608382747,294912
nan,nan,337,5.563676e-07,0.0,8.317506,-5.291531e-07,1.3528507e-10,nan,289,36992,889.5103298779577,295936
nan,nan,350,1.4935027e-07,0.0,8.317493,-5.225111e-07,2.2276431e-10,nan,290,37120,892.433721633628,296960
nan,nan,341,1.7819372e-07,0.0,8.317497,-2.9809053e-07,1.1172875e-09,nan,291,37248,895.4361520288512,297984
nan,nan,332,3.536277e-07,0.0,8.317506,-2.3079403e-05,5.981359e-10,nan,292,37376,898.512523625046,299008
nan,nan,346,5.931631e-07,0.0,8.317514,-4.6175373e-05,1.49566e-09,nan,293,37504,901.4649325804785,300032
nan,nan,326,3.6038512e-07,0.0,8.317534,0.0,1.03590976e-10,nan,294,37632,904.5973099088296,301056
nan,nan,354,3.2180765e-08,0.0,8.317545,0.0,2.454737e-11,nan,295,37760,907.4877833845094,302080
nan,nan,329,2.1151986e-06,0.0,8.317526,-1.1662189e-05,1.9526249e-08,nan,296,37888,910.5969528909773,303104
nan,nan,313,3.79344e-06,0.0,8.317442,3.894661e-05,9.929935e-10,nan,297,38016,913.8688431195915,304128
nan,nan,319,6.7767735e-07,0.0,8.3174,0.0,2.9464375e-11,nan,298,38144,917.0740102780983,305152
nan,nan,337,7.270166e-07,0.0,8.317404,-2.494865e-06,2.900829e-09,nan,299,38272,920.1067795269191,306176
nan,nan,326,5.595026e-07,0.0,8.317428,0.0,1.107152e-09,nan,300,38400,923.2435217034072,307200
nan,nan,287,8.089274e-07,0.0,8.317452,-2.2090844e-06,9.283417e-09,nan,301,38528,926.8110799053684,308224
nan,nan,322,7.936203e-07,0.0,8.317473,0.00013053825,6.358404e-09,nan,302,38656,929.983617994003,309248
nan,nan,332,6.973497e-07,0.0,8.317448,-8.203888e-07,8.955774e-10,nan,303,38784,933.0627174209803,310272
nan,nan,274,3.523296e-07,0.0,8.317429,4.3769054e-05,2.7576652e-09,nan,304,38912,936.7951841829345,311296
nan,nan,334,1.7711841e-07,0.0,8.317428,-8.4558906e-08,3.7369918e-10,nan,305,39040,939.8593248995021,312320
nan,nan,342,8.617958e-08,0.0,8.317427,0.0,3.1553785e-10,nan,306,39168,942.8477482013404,313344
nan,nan,364,2.6992396e-07,0.0,8.317428,-1.0087551e-06,3.089558e-09,nan,307,39296,945.6613980242983,314368
nan,nan,350,1.1258417e-06,0.0,8.317413,-2.4098932e-05,5.445135e-09,nan,308,39424,948.5859539853409,315392
nan,nan,365,4.5782042e-07,0.0,8.317398,0.0,3.274614e-10,nan,309,39552,951.3852552417666,316416
nan,nan,323,1.4080895e-07,0.0,8.317399,-5.3701024e-07,2.1801314e-10,nan,310,39680,954.5526370471343,317440
nan,nan,341,4.6370613e-07,0.0,8.317413,-1.2611414e-05,1.6836686e-09,nan,311,39808,957.5490061435848,318464
nan,nan,371,4.124205e-07,0.0,8.317428,-5.485854e-07,5.3059473e-10,nan,312,39936,960.3047658447176,319488
nan,nan,363,2.873804e-07,0.0,8.317442,-4.193489e-07,6.274695e-10,nan,313,40064,963.1241520410404,320512
nan,nan,363,4.886524e-07,0.0,8.317445,-2.3871182e-05,1.8652493e-09,nan,314,40192,965.9418344786391,321536
nan,nan,324,8.681686e-07,0.0,8.317457,-9.113668e-05,2.5936993e-09,nan,315,40320,969.1028598919511,322560
nan,nan,340,3.831557e-07,0.0,8.317473,-4.5230066e-05,6.456088e-10,nan,316,40448,972.111593878828,323584
nan,nan,316,9.905236e-07,0.0,8.317467,-2.8662625e-06,8.418955e-09,nan,317,40576,975.3522737985477,324608
nan,nan,277,8.0370796e-07,0.0,8.317451,0.0,8.2798907e-10,nan,318,40704,979.0383712621406,325632
nan,nan,246,2.7932625e-08,0.0,8.317456,0.0,1.4040741e-10,nan,319,40832,983.1848526168615,326656
nan,nan,279,1.9960677e-08,0.0,8.31746,0.0,2.915486e-11,nan,320,40960,986.8551337355748,327680
nan,nan,324,2.3583427e-08,0.0,8.317472,0.0,8.8383224e-12,nan,321,41088,990.0090461950749,328704
nan,nan,282,2.0877824e-08,0.0,8.317477,0.0,4.4176308e-12,nan,322,41216,993.6386702740565,329728
nan,nan,289,2.8850732e-07,0.0,8.317479,-1.3112767e-06,3.2636488e-10,nan,323,41344,997.1776707386598,330752
nan,nan,272,2.3438457e-07,0.0,8.317465,0.0,4.5134452e-10,nan,324,41472,1000.9320977507159,331776
nan,nan,268,9.31257e-07,0.0,8.3174715,-4.770929e-06,3.7507264e-09,nan,325,41600,1004.7427273355424,332800
nan,nan,273,1.3806127e-06,0.0,8.317478,-2.2170534e-06,3.0379992e-09,nan,326,41728,1008.4927965495735,333824
nan,nan,254,7.5489555e-07,0.0,8.317467,-8.986633e-05,6.410921e-09,nan,327,41856,1012.5128132058308,334848
nan,nan,260,3.2544017e-07,0.0,8.31746,-6.745799e-05,2.262879e-10,nan,328,41984,1016.4371523102745,335872
nan,nan,280,5.287297e-07,0.0,8.317471,-2.1027063e-06,3.924452e-10,nan,329,42112,1020.0863992180675,336896
nan,nan,278,1.4712153e-06,0.0,8.317476,-4.987568e-06,5.0841202e-09,nan,330,42240,1023.7624063836411,337920
nan,nan,259,1.2405367e-06,0.0,8.31747,0.00013346132,1.7703446e-09,nan,331,42368,1027.7048360677436,338944
nan,nan,279,8.01744e-07,0.0,8.317447,-2.3193988e-06,9.460605e-10,nan,332,42496,1031.3637309959158,339968
nan,nan,266,9.385195e-07,0.0,8.317407,-1.3357549e-06,4.8558296e-10,nan,333,42624,1035.212937665172,340992
nan,nan,263,7.507211e-07,0.0,8.317371,-1.5642045e-06,1.6626904e-09,nan,334,42752,1039.0970592899248,342016
nan,nan,274,3.759761e-07,0.0,8.317366,0.0,1.5287585e-10,nan,335,42880,1042.8230521315709,343040
nan,nan,272,1.1036192e-06,0.0,8.317383,-3.7216814e-06,7.69102e-10,nan,336,43008,1046.5793639458716,344064
nan,nan,266,9.5010955e-07,0.0,8.317422,-4.702688e-07,1.7761826e-09,nan,337,43136,1050.4295007698238,345088
nan,nan,251,1.0294315e-06,0.0,8.317432,-2.636706e-06,2.1551432e-09,nan,338,43264,1054.504445550032,346112
nan,nan,290,9.40732e-07,0.0,8.317472,-1.1101565e-06,8.9194796e-10,nan,339,43392,1058.0276018651202,347136
nan,nan,272,5.5369736e-07,0.0,8.317522,0.0,1.0206855e-09,nan,340,43520,1061.7829052386805,348160
nan,nan,265,1.9783886e-07,0.0,8.317535,-8.779816e-07,4.905005e-10,nan,341,43648,1065.644266197458,349184
nan,nan,253,2.5204503e-07,0.0,8.317537,-2.2612643e-05,7.7928725e-10,nan,342,43776,1069.6868204278871,350208
nan,nan,266,2.8357695e-07,0.0,8.317539,-9.537234e-07,7.681497e-11,nan,343,43904,1073.5257897051051,351232
nan,nan,289,2.2833116e-07,0.0,8.31752,0.0,5.1822388e-12,nan,344,44032,1077.0600508805364,352256
nan,nan,248,7.264166e-07,0.0,8.317507,-2.5562076e-06,1.48655e-09,nan,345,44160,1081.1838138876483,353280
nan,nan,291,5.5145944e-07,0.0,8.317489,0.0,1.1513709e-09,nan,346,44288,1084.6951975068077,354304
nan,nan,265,1.697763e-08,0.0,8.317486,0.0,2.0520714e-10,nan,347,44416,1088.5504435636103,355328
nan,nan,279,1.9055292e-08,0.0,8.31749,0.0,3.431922e-11,nan,348,44544,1092.219537098892,356352
nan,nan,287,2.1294632e-08,0.0,8.317502,0.0,7.475328e-12,nan,349,44672,1095.7840441334993,357376
nan,nan,274,2.1359751e-08,0.0,8.317505,0.0,2.6297122e-12,nan,350,44800,1099.520705929026,358400
nan,nan,260,9.261565e-07,0.0,8.31753,-2.7783262e-06,7.708365e-10,nan,351,44928,1103.458101076074,359424
nan,nan,272,6.811725e-07,0.0,8.31757,0.0,5.9458904e-10,nan,352,45056,1107.2186729833484,360448
nan,nan,299,1.2106706e-06,0.0,8.31759,-5.1821444e-06,1.3835212e-09,nan,353,45184,1110.6363671161234,361472
nan,nan,266,1.8633859e-06,0.0,8.317611,3.8561288e-05,2.8525287e-09,nan,354,45312,1114.486037679948,362496
nan,nan,265,3.475613e-06,0.0,8.317607,0.00023788783,1.1725643e-08,nan,355,45440,1118.3401712374762,363520
nan,nan,272,3.6894908e-06,0.0,8.317567,-4.6788657e-05,9.0708935e-10,nan,356,45568,1122.1041340976954,364544
nan,nan,279,5.2462804e-07,0.0,8.317529,0.0,1.5351517e-10,nan,357,45696,1125.7700578253716,365568
nan,nan,296,9.5990025e-09,0.0,8.317521,0.0,2.417162e-11,nan,358,45824,1129.2237477684394,366592
nan,nan,279,1.15096e-08,0.0,8.31753,0.0,1.3332508e-11,nan,359,45952,1132.8835382973775,367616
nan,nan,286,7.568628e-07,0.0,8.317523,-3.7302343e-06,1.6602456e-09,nan,360,46080,1136.4530021008104,368640
nan,nan,297,1.2591339e-06,0.0,8.317493,-1.8388364e-06,3.5940486e-09,nan,361,46208,1139.898451528512,369664
nan,nan,283,1.672134e-06,0.0,8.317484,4.1060703e-05,2.8246046e-09,nan,362,46336,1143.5064409589395,370688
nan,nan,264,4.909708e-07,0.0,8.317505,0.0,2.184576e-09,nan,363,46464,1147.3832839159295,371712
nan,nan,253,1.4621954e-06,0.0,8.317525,-5.2240794e-06,5.32482e-09,nan,364,46592,1151.423039065674,372736
nan,nan,265,1.6592971e-06,0.0,8.3175535,-3.2315074e-06,1.0421295e-08,nan,365,46720,1155.2861634204164,373760
nan,nan,299,1.3706808e-06,0.0,8.317566,0.0,2.2042042e-09,nan,366,46848,1158.7066427711397,374784
nan,nan,254,3.7589146e-08,0.0,8.317571,0.0,5.4832594e-10,nan,367,46976,1162.7330105323344,375808
nan,nan,266,1.5748547e-08,0.0,8.31758,0.0,1.12005516e-10,nan,368,47104,1166.5789214363322,376832
nan,nan,266,2.0017229e-08,0.0,8.317581,0.0,2.7587084e-11,nan,369,47232,1170.4200255163014,377856
nan,nan,259,1.8628599e-08,0.0,8.317593,0.0,4.0037756e-12,nan,370,47360,1174.3669519433752,378880
nan,nan,255,1.4471712e-08,0.0,8.317596,0.0,6.652669e-12,nan,371,47488,1178.3808265402913,379904
nan,nan,284,6.941723e-07,0.0,8.317599,-3.2941016e-06,4.9166604e-10,nan,372,47616,1181.9827426243573,380928
nan,nan,306,6.4860694e-07,0.0,8.31761,0.0,1.1097094e-09,nan,373,47744,1185.323020379059,381952
nan,nan,306,2.397134e-06,0.0,8.317603,-8.211484e-06,1.1172397e-08,nan,374,47872,1188.6691744476557,382976
nan,nan,268,1.4514897e-06,0.0,8.317592,8.7443135e-05,4.791674e-09,nan,375,48000,1192.4874875824898,384000
nan,nan,298,1.0438441e-06,0.0,8.317581,-4.51691e-05,3.7060244e-09,nan,376,48128,1195.919623031281,385024
nan,nan,295,3.1652607e-07,0.0,8.317579,0.0,2.546247e-10,nan,377,48256,1199.3827354842797,386048
nan,nan,261,2.348854e-06,0.0,8.317592,-9.8925175e-06,4.3225565e-09,nan,378,48384,1203.2939324835315,387072
nan,nan,264,2.4686642e-06,0.0,8.317623,0.0,5.8435337e-09,nan,379,48512,1207.1685797479004,388096
nan,nan,274,1.1203325e-06,0.0,8.317627,4.1558917e-05,9.070964e-09,nan,380,48640,1210.8935693856329,389120
nan,nan,292,1.044212e-06,0.0,8.317629,0.0,4.880388e-10,nan,381,48768,1214.40006502904,390144
nan,nan,277,6.5290527e-07,0.0,8.317639,-2.7440956e-06,6.1919414e-10,nan,382,48896,1218.0847199242562,391168
nan,nan,254,5.6702356e-07,0.0,8.317657,0.0,6.922803e-10,nan,383,49024,1222.1047600107267,392192
nan,nan,265,3.3706303e-06,0.0,8.317675,-1.0796732e-05,1.3230741e-08,nan,384,49152,1225.9602959807962,393216
nan,nan,271,2.7868907e-06,0.0,8.317681,0.0,1.1117159e-09,nan,385,49280,1229.7307543754578,394240
nan,nan,281,7.740414e-07,0.0,8.317673,-1.795428e-06,2.0820154e-10,nan,386,49408,1233.3656118521467,395264
nan,nan,282,6.391066e-07,0.0,8.317653,0.0,8.5791936e-11,nan,387,49536,1236.9864699048921,396288
nan,nan,281,3.302855e-07,0.0,8.317653,-9.737623e-07,9.632796e-10,nan,388,49664,1240.624459262006,397312
nan,nan,279,1.6889838e-07,0.0,8.3176565,-3.9304518e-07,6.633252e-10,nan,389,49792,1244.2933264160529,398336
nan,nan,271,3.6680797e-07,0.0,8.317644,2.1572781e-05,9.708329e-10,nan,390,49920,1248.059925513342,399360
nan,nan,277,1.6858871e-06,0.0,8.317626,-6.49064e-06,7.8626305e-10,nan,391,50048,1251.7455248385668,400384
nan,nan,285,3.2937978e-06,0.0,8.317575,-4.6030455e-06,4.1451953e-09,nan,392,50176,1255.3363422658294,401408
nan,nan,264,3.0016386e-06,0.0,8.31754,0.00012445005,2.0214037e-08,nan,393,50304,1259.2118495339528,402432
nan,nan,259,2.6055134e-06,0.0,8.317597,-1.696083e-06,1.594899e-09,nan,394,50432,1263.1543111419305,403456
nan,nan,271,3.3580568e-06,0.0,8.317588,-5.012665e-05,4.2471057e-10,nan,395,50560,1266.933092133142,404480
nan,nan,277,2.4871188e-06,0.0,8.317505,-2.22415e-05,3.3578335e-10,nan,396,50688,1270.6174733359367,405504
nan,nan,271,7.713157e-06,0.0,8.317469,-1.694089e-05,3.3954395e-09,nan,397,50816,1274.3921844856814,406528
nan,nan,270,1.1989014e-05,0.0,8.317306,-2.186609e-05,1.18440395e-08,nan,398,50944,1278.1778962509707,407552
nan,nan,241,5.9774593e-06,0.0,8.317345,1.6732854e-05,3.2654925e-09,nan,399,51072,1282.4265953097492,408576
nan,nan,281,2.2412144e-06,0.0,8.317462,4.522446e-05,6.490378e-10,nan,400,51200,1286.0603631548584,409600
nan,nan,293,9.2175844e-07,0.0,8.317505,1.0787002e-05,6.9627154e-10,nan,401,51328,1289.5493004890159,410624
nan,nan,268,5.624785e-07,0.0,8.317544,1.1171593e-05,1.001261e-10,nan,402,51456,1293.360196244903,411648
nan,nan,278,1.15783465e-07,0.0,8.317565,6.2247864e-08,7.773743e-12,nan,403,51584,1297.035553485155,412672
nan,nan,293,5.4964346e-08,0.0,8.317567,-1.2783039e-07,9.220432e-12,nan,404,51712,1300.5297113331035,413696
nan,nan,312,1.2647636e-06,0.0,8.317572,-4.080768e-06,1.65807e-10,nan,405,51840,1303.806443466805,414720
nan,nan,278,1.3692221e-06,0.0,8.317571,-1.3297653e-05,3.251302e-10,nan,406,51968,1307.4884579628706,415744
nan,nan,258,1.3421351e-06,0.0,8.317553,0.0,3.9347398e-10,nan,407,52096,1311.4470491474494,416768
nan,nan,246,4.975482e-07,0.0,8.317559,4.3982276e-05,1.639269e-10,nan,408,52224,1315.597610627301,417792
nan,nan,296,5.670521e-07,0.0,8.317579,-9.5429e-07,2.743366e-10,nan,409,52352,1319.0504500428215,418816
nan,nan,301,1.0710523e-06,0.0,8.317563,-2.0716752e-06,7.872781e-11,nan,410,52480,1322.4466672977433,419840
nan,nan,305,7.227426e-07,0.0,8.317523,4.5128647e-05,2.0909763e-10,nan,411,52608,1325.7992063462734,420864
nan,nan,265,4.3046595e-07,0.0,8.31753,-6.271348e-07,2.2343002e-10,nan,412,52736,1329.6566692562774,421888
nan,nan,265,4.8442867e-06,0.0,8.317504,-1.1289849e-05,5.1571325e-10,nan,413,52864,1333.5111599769443,422912
nan,nan,272,7.1360078e-06,0.0,8.317362,0.00012630042,1.9763073e-09,nan,414,52992,1337.2664496069774,423936
nan,nan,276,2.0270425e-06,0.0,8.317354,-7.516164e-07,9.596685e-10,nan,415,53120,1340.9648833787069,424960
nan,nan,295,3.0085664e-06,0.0,8.317431,-6.149565e-06,2.4502284e-10,nan,416,53248,1344.431551096961,425984
nan,nan,294,1.5304124e-06,0.0,8.317434,0.0,1.6436702e-10,nan,417,53376,1347.9089701706544,427008
nan,nan,293,1.9572572e-06,0.0,8.317461,-4.2213087e-06,1.9600434e-10,nan,418,53504,1351.3963500494137,428032
nan,nan,275,1.8581221e-06,0.0,8.31752,0.0,2.597671e-10,nan,419,53632,1355.1110915206373,429056
nan,nan,285,5.6596167e-07,0.0,8.3175335,-1.9764511e-06,1.2830455e-10,nan,420,53760,1358.696336480789,430080
nan,nan,281,6.917791e-07,0.0,8.317503,0.0,4.61072e-11,nan,421,53888,1362.3375998139381,431104
nan,nan,284,7.33073e-08,0.0,8.317495,-1.9663275e-07,3.4193835e-11,nan,422,54016,1365.9417408313602,432128
nan,nan,306,3.8740646e-07,0.0,8.31749,-1.0276526e-06,8.4741214e-11,nan,423,54144,1369.2808609548956,433152
nan,nan,276,2.2399357e-07,0.0,8.317478,-1.479259e-07,3.6883396e-11,nan,424,54272,1372.981304999441,434176
nan,nan,271,1.5925687e-07,0.0,8.317497,0.0,2.3377338e-11,nan,425,54400,1376.750127268955,435200
nan,nan,307,6.5584607e-07,0.0,8.3175125,-1.6699596e-06,1.9547164e-10,nan,426,54528,1380.07622503303,436224
nan,nan,266,7.642153e-07,0.0,8.317521,4.467499e-05,2.9683553e-10,nan,427,54656,1383.926220097579,437248
nan,nan,266,8.6143507e-07,0.0,8.317541,-1.8499932e-06,4.992165e-11,nan,428,54784,1387.7727489834651,438272
nan,nan,300,6.503603e-07,0.0,8.3175745,-6.7759116e-05,3.3865521e-10,nan,429,54912,1391.182336775586,439296
nan,nan,304,1.3080137e-06,0.0,8.317567,-3.1526552e-06,2.4784633e-10,nan,430,55040,1394.5482423929498,440320
nan,nan,312,1.7213551e-06,0.0,8.317533,-3.69181e-06,1.9635699e-10,nan,431,55168,1397.8245527781546,441344
nan,nan,298,4.096072e-06,0.0,8.317498,-2.1251173e-05,9.1846586e-10,nan,432,55296,1401.250912872143,442368
nan,nan,315,2.4275262e-06,0.0,8.317445,0.0,6.086322e-10,nan,433,55424,1404.5010581435636,443392
nan,nan,288,9.192853e-07,0.0,8.317421,-2.3210587e-06,2.2500463e-10,nan,434,55552,1408.0512306252494,444416
nan,nan,262,3.9902446e-07,0.0,8.3173895,5.673942e-06,2.2478658e-10,nan,435,55680,1411.9553965823725,445440
